NO|SIDO_NAME|SIGUNGU_NAME|DONG_NAME
886|경기도|용인시 처인구|원삼면
887|경기도|용인시 처인구|유방동
888|경기도|용인시 처인구|이동읍
889|경기도|용인시 처인구|포곡읍
890|경기도|용인시 처인구|해곡동
891|경기도|용인시 처인구|호동
892|경기도|용인시 처인구|
893|경기도|의왕시|고천동
894|경기도|의왕시|내손동
895|경기도|의왕시|삼동
896|경기도|의왕시|오전동
897|경기도|의왕시|왕곡동
898|경기도|의왕시|월암동
899|경기도|의왕시|이동
900|경기도|의왕시|청계동
901|경기도|의왕시|초평동
902|경기도|의왕시|포일동
903|경기도|의왕시|학의동
904|경기도|의왕시|
905|경기도|의정부시|가능동
906|경기도|의정부시|고산동
907|경기도|의정부시|금오동
908|경기도|의정부시|낙양동
909|경기도|의정부시|녹양동
910|경기도|의정부시|민락동
911|경기도|의정부시|산곡동
912|경기도|의정부시|신곡동
913|경기도|의정부시|용현동
914|경기도|의정부시|의정부동
915|경기도|의정부시|자일동
916|경기도|의정부시|장암동
917|경기도|의정부시|호원동
918|경기도|의정부시|
919|경기도|이천시|갈산동
920|경기도|이천시|고담동
921|경기도|이천시|관고동
922|경기도|이천시|단월동
923|경기도|이천시|대월면
924|경기도|이천시|대포동
925|경기도|이천시|마장면
926|경기도|이천시|모가면
927|경기도|이천시|백사면
928|경기도|이천시|부발읍
929|경기도|이천시|사음동
930|경기도|이천시|설성면
931|경기도|이천시|송정동
932|경기도|이천시|신둔면
933|경기도|이천시|안흥동
934|경기도|이천시|율면
935|경기도|이천시|율현동
936|경기도|이천시|장록동
937|경기도|이천시|장호원읍
938|경기도|이천시|중리동
939|경기도|이천시|증일동
940|경기도|이천시|증포동
941|경기도|이천시|진리동
942|경기도|이천시|창전동
943|경기도|이천시|호법면
944|경기도|이천시|
945|경기도|파주시|검산동
946|경기도|파주시|광탄면
947|경기도|파주시|교하동
948|경기도|파주시|군내면
949|경기도|파주시|금릉동
950|경기도|파주시|금촌동
951|경기도|파주시|다율동
952|경기도|파주시|당하동
953|경기도|파주시|동패동
954|경기도|파주시|맥금동
955|경기도|파주시|목동동
956|경기도|파주시|문발동
957|경기도|파주시|문산읍
958|경기도|파주시|법원읍
959|경기도|파주시|산남동
960|경기도|파주시|상지석동
961|경기도|파주시|서패동
962|경기도|파주시|송촌동
963|경기도|파주시|신촌동
964|경기도|파주시|아동동
965|경기도|파주시|야당동
966|경기도|파주시|야동동
967|경기도|파주시|연다산동
968|경기도|파주시|오도동
969|경기도|파주시|와동동
970|경기도|파주시|월롱면
971|경기도|파주시|장단면
972|경기도|파주시|적성면
973|경기도|파주시|조리읍
974|경기도|파주시|진동면
975|경기도|파주시|진서면
976|경기도|파주시|탄현면
977|경기도|파주시|파주읍
978|경기도|파주시|파평면
979|경기도|파주시|하지석동
980|경기도|파주시|
981|경기도|평택시|가재동
982|경기도|평택시|고덕동
983|경기도|평택시|고덕면
984|경기도|평택시|군문동
985|경기도|평택시|도일동
986|경기도|평택시|독곡동
987|경기도|평택시|동삭동
988|경기도|평택시|모곡동
989|경기도|평택시|비전동
990|경기도|평택시|서정동
991|경기도|평택시|서탄면
992|경기도|평택시|세교동
993|경기도|평택시|소사동
994|경기도|평택시|신대동
995|경기도|평택시|신장동
996|경기도|평택시|안중읍
997|경기도|평택시|오성면
998|경기도|평택시|용이동
999|경기도|평택시|월곡동
1000|경기도|평택시|유천동
1001|경기도|평택시|이충동
1002|경기도|평택시|장당동
1003|경기도|평택시|장안동
1004|경기도|평택시|죽백동
1005|경기도|평택시|지산동
1006|경기도|평택시|지제동
1007|경기도|평택시|진위면
1008|경기도|평택시|청룡동
1009|경기도|평택시|청북읍
1010|경기도|평택시|칠괴동
1011|경기도|평택시|칠원동
1012|경기도|평택시|통복동
1013|경기도|평택시|팽성읍
1014|경기도|평택시|평택동
1015|경기도|평택시|포승읍
1016|경기도|평택시|합정동
1017|경기도|평택시|현덕면
1018|경기도|평택시|
1019|경기도|포천시|가산면
1020|경기도|포천시|관인면
1021|경기도|포천시|군내면
1022|경기도|포천시|내촌면
1023|경기도|포천시|동교동
1024|경기도|포천시|선단동
1025|경기도|포천시|설운동
1026|경기도|포천시|소흘읍
1027|경기도|포천시|신북면
1028|경기도|포천시|신읍동
1029|경기도|포천시|어룡동
1030|경기도|포천시|영북면
1031|경기도|포천시|영중면
1032|경기도|포천시|이동면
1033|경기도|포천시|일동면
1034|경기도|포천시|자작동
1035|경기도|포천시|창수면
1036|경기도|포천시|화현면
1037|경기도|포천시|
1038|경기도|하남시|감북동
1039|경기도|하남시|감이동
1040|경기도|하남시|감일동
1041|경기도|하남시|광암동
1042|경기도|하남시|교산동
1043|경기도|하남시|덕풍동
1044|경기도|하남시|망월동
1045|경기도|하남시|미사동
1046|경기도|하남시|배알미동
1047|경기도|하남시|상사창동
1048|경기도|하남시|상산곡동
1049|경기도|하남시|선동
1050|경기도|하남시|신장동
1051|경기도|하남시|창우동
1052|경기도|하남시|천현동
1053|경기도|하남시|초이동
1054|경기도|하남시|초일동
1055|경기도|하남시|춘궁동
1056|경기도|하남시|풍산동
1057|경기도|하남시|하사창동
1058|경기도|하남시|하산곡동
1059|경기도|하남시|학암동
1060|경기도|하남시|항동
1061|경기도|하남시|
1062|경기도|화성시|금곡동
1063|경기도|화성시|기산동
1064|경기도|화성시|기안동
1065|경기도|화성시|남양읍
1066|경기도|화성시|능동
1067|경기도|화성시|마도면
1068|경기도|화성시|매송면
1069|경기도|화성시|목동
1070|경기도|화성시|반송동
1071|경기도|화성시|반월동
1072|경기도|화성시|반정동
1073|경기도|화성시|방교동
1074|경기도|화성시|배양동
1075|경기도|화성시|병점동
1076|경기도|화성시|봉담읍
1077|경기도|화성시|비봉면
1078|경기도|화성시|산척동
1079|경기도|화성시|새솔동
1080|경기도|화성시|서신면
1081|경기도|화성시|석우동
1082|경기도|화성시|송동
1083|경기도|화성시|송산동
1084|경기도|화성시|송산면
1085|경기도|화성시|신동
1086|경기도|화성시|안녕동
1087|경기도|화성시|양감면
1088|경기도|화성시|영천동
1089|경기도|화성시|오산동
1090|경기도|화성시|우정읍
1091|경기도|화성시|장안면
1092|경기도|화성시|장지동
1093|경기도|화성시|정남면
1094|경기도|화성시|중동
1095|경기도|화성시|진안동
1096|경기도|화성시|청계동
1097|경기도|화성시|팔탄면
1098|경기도|화성시|향남읍
1099|경기도|화성시|황계동
1100|경기도|화성시|
1101|경상남도|거제시|거제면
1102|경상남도|거제시|고현동
1103|경상남도|거제시|남부면
1104|경상남도|거제시|능포동
1105|경상남도|거제시|덕포동
1106|경상남도|거제시|동부면
1107|경상남도|거제시|두모동
1108|경상남도|거제시|둔덕면
1109|경상남도|거제시|문동동
1110|경상남도|거제시|사등면
1111|경상남도|거제시|삼거동
1112|경상남도|거제시|상동동
1113|경상남도|거제시|수월동
1114|경상남도|거제시|아양동
1115|경상남도|거제시|아주동
1116|경상남도|거제시|양정동
1117|경상남도|거제시|연초면
1118|경상남도|거제시|옥포동
1119|경상남도|거제시|일운면
1120|경상남도|거제시|장목면
1121|경상남도|거제시|장승포동
1122|경상남도|거제시|장평동
1123|경상남도|거제시|하청면
1124|경상남도|거제시|
1125|경상남도|거창군|가북면
1126|경상남도|거창군|가조면
1127|경상남도|거창군|거창읍
1128|경상남도|거창군|고제면
1129|경상남도|거창군|남상면
1130|경상남도|거창군|남하면
1131|경상남도|거창군|마리면
1132|경상남도|거창군|북상면
1133|경상남도|거창군|신원면
1134|경상남도|거창군|웅양면
1135|경상남도|거창군|위천면
1136|경상남도|거창군|주상면
1137|경상남도|거창군|
1138|경상남도|고성군|개천면
1139|경상남도|고성군|거류면
1140|경상남도|고성군|고성읍
1141|경상남도|고성군|구만면
1142|경상남도|고성군|대가면
1143|경상남도|고성군|동해면
1144|경상남도|고성군|마암면
1145|경상남도|고성군|삼산면
1146|경상남도|고성군|상리면
1147|경상남도|고성군|영오면
1148|경상남도|고성군|영현면
1149|경상남도|고성군|하이면
1150|경상남도|고성군|하일면
1151|경상남도|고성군|회화면
1152|경상남도|고성군|
1153|경상남도|김해시|강동
1154|경상남도|김해시|관동동
1155|경상남도|김해시|구산동
1156|경상남도|김해시|내덕동
1157|경상남도|김해시|내동
1158|경상남도|김해시|대동면
1159|경상남도|김해시|대성동
1160|경상남도|김해시|대청동
1161|경상남도|김해시|동상동
1162|경상남도|김해시|명법동
1163|경상남도|김해시|무계동
1164|경상남도|김해시|봉황동
1165|경상남도|김해시|부곡동
1166|경상남도|김해시|부원동
1167|경상남도|김해시|불암동
1168|경상남도|김해시|삼계동
1169|경상남도|김해시|삼문동
1170|경상남도|김해시|삼방동
1171|경상남도|김해시|삼정동
1172|경상남도|김해시|상동면
1173|경상남도|김해시|생림면
1174|경상남도|김해시|서상동
1175|경상남도|김해시|수가동
1176|경상남도|김해시|신문동
1177|경상남도|김해시|안동
1178|경상남도|김해시|어방동
1179|경상남도|김해시|외동
1180|경상남도|김해시|유하동
1181|경상남도|김해시|율하동
1182|경상남도|김해시|응달동
1183|경상남도|김해시|이동
1184|경상남도|김해시|장유동
1185|경상남도|김해시|전하동
1186|경상남도|김해시|주촌면
1187|경상남도|김해시|지내동
1188|경상남도|김해시|진례면
1189|경상남도|김해시|진영읍
1190|경상남도|김해시|풍유동
1191|경상남도|김해시|한림면
1192|경상남도|김해시|화목동
1193|경상남도|김해시|흥동
1194|경상남도|김해시|
1195|경상남도|남해군|고현면
1196|경상남도|남해군|남면
1197|경상남도|남해군|남해읍
1198|경상남도|남해군|미조면
1199|경상남도|남해군|삼동면
1200|경상남도|남해군|상주면
1201|경상남도|남해군|서면
1202|경상남도|남해군|설천면
1203|경상남도|남해군|이동면
1204|경상남도|남해군|창선면
1205|경상남도|남해군|
1206|경상남도|밀양시|가곡동
1207|경상남도|밀양시|교동
1208|경상남도|밀양시|남포동
1209|경상남도|밀양시|내이동
1210|경상남도|밀양시|내일동
1211|경상남도|밀양시|단장면
1212|경상남도|밀양시|무안면
1213|경상남도|밀양시|부북면
1214|경상남도|밀양시|산내면
1215|경상남도|밀양시|산외면
1216|경상남도|밀양시|삼랑진읍
1217|경상남도|밀양시|삼문동
1218|경상남도|밀양시|상남면
1219|경상남도|밀양시|상동면
1220|경상남도|밀양시|용평동
1221|경상남도|밀양시|청도면
1222|경상남도|밀양시|초동면
1223|경상남도|밀양시|하남읍
1224|경상남도|밀양시|활성동
1225|경상남도|밀양시|
1226|경상남도|사천시|곤명면
1227|경상남도|사천시|곤양면
1228|경상남도|사천시|궁지동
1229|경상남도|사천시|노룡동
1230|경상남도|사천시|늑도동
1231|경상남도|사천시|대방동
1232|경상남도|사천시|대포동
1233|경상남도|사천시|동금동
1234|경상남도|사천시|동동
1235|경상남도|사천시|동림동
1236|경상남도|사천시|마도동
1237|경상남도|사천시|백천동
1238|경상남도|사천시|벌리동
1239|경상남도|사천시|봉남동
1240|경상남도|사천시|사남면
1241|경상남도|사천시|사등동
1242|경상남도|사천시|사천읍
1243|경상남도|사천시|서금동
1244|경상남도|사천시|서동
1245|경상남도|사천시|서포면
